count,dis,dis_label
28,http://purl.obolibrary.org/obo/MONDO_0003130,mesoblastic nephroma
140,http://purl.obolibrary.org/obo/MONDO_0019004,kidney Wilms tumor
392,http://purl.obolibrary.org/obo/MONDO_0005206,renal carcinoma
28,http://purl.obolibrary.org/obo/MONDO_0008250,isolated growth hormone deficiency type II
28,http://purl.obolibrary.org/obo/MONDO_0009876,isolated growth hormone deficiency type IA
14,http://purl.obolibrary.org/obo/MONDO_0009879,short stature due to growth hormone qualitative anomaly
28,http://purl.obolibrary.org/obo/MONDO_0010615,isolated growth hormone deficiency type III
14,http://purl.obolibrary.org/obo/MONDO_0013006,isolated growth hormone deficiency type IB
14,http://purl.obolibrary.org/obo/MONDO_0032567,"isolated growth hormone deficiency, type 4"
42,http://purl.obolibrary.org/obo/MONDO_0020340,bilateral perisylvian polymicrogyria
14,http://purl.obolibrary.org/obo/MONDO_0016162,bilateral frontal polymicrogyria
70,http://purl.obolibrary.org/obo/MONDO_0008003,autosomal dominant progressive external ophthalmoplegia
14,http://purl.obolibrary.org/obo/MONDO_0014062,mitochondrial DNA deletion syndrome with progressive myopathy
14,http://purl.obolibrary.org/obo/MONDO_0014899,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4"
210,http://purl.obolibrary.org/obo/MONDO_0000171,"muscular dystrophy-dystroglycanopathy, type A"
112,http://purl.obolibrary.org/obo/MONDO_0000173,"muscular dystrophy-dystroglycanopathy, type C"
14,http://purl.obolibrary.org/obo/MONDO_0013049,DPM3-congenital disorder of glycosylation
14,http://purl.obolibrary.org/obo/MONDO_0014023,congenital muscular dystrophy with intellectual disability and severe epilepsy
14,http://purl.obolibrary.org/obo/MONDO_0009678,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4"
42,http://purl.obolibrary.org/obo/MONDO_0958353,intermediate collagen VI-related muscular dystrophy
14,http://purl.obolibrary.org/obo/MONDO_0012248,autosomal recessive limb-girdle muscular dystrophy type 2K
14,http://purl.obolibrary.org/obo/MONDO_0012699,autosomal recessive limb-girdle muscular dystrophy type 2M
14,http://purl.obolibrary.org/obo/MONDO_0011787,autosomal recessive limb-girdle muscular dystrophy type 2I
14,http://purl.obolibrary.org/obo/MONDO_0013162,autosomal recessive limb-girdle muscular dystrophy type 2N
14,http://purl.obolibrary.org/obo/MONDO_0014474,autosomal recessive limb-girdle muscular dystrophy type 2U
14,http://purl.obolibrary.org/obo/MONDO_0014142,autosomal recessive limb-girdle muscular dystrophy type 2T
14,http://purl.obolibrary.org/obo/MONDO_0010870,tibial muscular dystrophy
14,http://purl.obolibrary.org/obo/MONDO_0011362,"myopathy, myofibrillar, 9, with early respiratory failure"
56,http://purl.obolibrary.org/obo/MONDO_0015705,autosomal recessive centronuclear myopathy
14,http://purl.obolibrary.org/obo/MONDO_0012127,autosomal recessive limb-girdle muscular dystrophy type 2J
14,http://purl.obolibrary.org/obo/MONDO_0800493,familial mesial temporal lobe epilepsy
672,http://purl.obolibrary.org/obo/MONDO_0001516,spinal muscular atrophy
98,http://purl.obolibrary.org/obo/MONDO_0005144,familial amyotrophic lateral sclerosis
42,http://purl.obolibrary.org/obo/MONDO_0100227,ALS2-related motor neuron disease
28,http://purl.obolibrary.org/obo/MONDO_0008891,riboflavin transporter deficiency
280,http://purl.obolibrary.org/obo/MONDO_0018894,distal hereditary motor neuropathy
42,http://purl.obolibrary.org/obo/MONDO_0018155,lateral sclerosis
182,http://purl.obolibrary.org/obo/MONDO_0011842,GRN-related frontotemporal lobar degeneration with Tdp43 inclusions
84,http://purl.obolibrary.org/obo/MONDO_0015140,early-onset autosomal dominant Alzheimer disease
14,http://purl.obolibrary.org/obo/MONDO_0008038,ataxia-pancytopenia syndrome
924,http://purl.obolibrary.org/obo/MONDO_0015244,autosomal recessive cerebellar ataxia
14,http://purl.obolibrary.org/obo/MONDO_0008437,hereditary spastic paraplegia 3A
14,http://purl.obolibrary.org/obo/MONDO_0009568,mast syndrome
14,http://purl.obolibrary.org/obo/MONDO_0010047,hereditary spastic paraplegia 5A
140,http://purl.obolibrary.org/obo/MONDO_0015149,pure hereditary spastic paraplegia
14,http://purl.obolibrary.org/obo/MONDO_0010733,hereditary spastic paraplegia 2
14,http://purl.obolibrary.org/obo/MONDO_0010877,Charcot-Marie-Tooth disease type 5
14,http://purl.obolibrary.org/obo/MONDO_0010878,hereditary spastic paraplegia 6
14,http://purl.obolibrary.org/obo/MONDO_0011532,hereditary spastic paraplegia 13
14,http://purl.obolibrary.org/obo/MONDO_0012453,hereditary spastic paraplegia 31
14,http://purl.obolibrary.org/obo/MONDO_0012866,hereditary spastic paraplegia 35
14,http://purl.obolibrary.org/obo/MONDO_0014015,hereditary spastic paraplegia 56
14,http://purl.obolibrary.org/obo/MONDO_0014209,early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome
14,http://purl.obolibrary.org/obo/MONDO_0031019,"spastic paraplegia 87, autosomal recessive"
14,http://purl.obolibrary.org/obo/MONDO_0032737,"spastic paraplegia 80, autosomal dominant"
14,http://purl.obolibrary.org/obo/MONDO_0032906,"spastic paraplegia 82, autosomal recessive"
14,http://purl.obolibrary.org/obo/MONDO_0033614,"spastic paraplegia 83, autosomal recessive"
14,http://purl.obolibrary.org/obo/MONDO_0975919,IFIH1-related hereditary spastic paraplegia
14,http://purl.obolibrary.org/obo/MONDO_0975920,RNASEH2B-related hereditary spastic paraplegia
14,http://purl.obolibrary.org/obo/MONDO_0979273,ADAR-related hereditary spastic paraplegia
14,http://purl.obolibrary.org/obo/MONDO_0976138,"leukodystrophy, demyelinating, adult-onset"
28,http://purl.obolibrary.org/obo/MONDO_0008752,Alexander disease
28,http://purl.obolibrary.org/obo/MONDO_0009092,polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly
56,http://purl.obolibrary.org/obo/MONDO_0017226,Pelizaeus-Merzbacher-like disease
70,http://purl.obolibrary.org/obo/MONDO_0010714,Pelizaeus-Merzbacher spectrum disorder
14,http://purl.obolibrary.org/obo/MONDO_0012073,ribose-5-P isomerase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0012514,hypomyelinating leukodystrophy 5
28,http://purl.obolibrary.org/obo/MONDO_0012905,hypomyelinating leukodystrophy 6
28,http://purl.obolibrary.org/obo/MONDO_0013058,cystic leukoencephalopathy without megalencephaly
14,http://purl.obolibrary.org/obo/MONDO_0013391,sterol carrier protein 2 deficiency
14,http://purl.obolibrary.org/obo/MONDO_0013971,leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome
14,http://purl.obolibrary.org/obo/MONDO_0014115,hypomyelination with brain stem and spinal cord involvement and leg spasticity
14,http://purl.obolibrary.org/obo/MONDO_0014292,leukoencephalopathy with mild cerebellar ataxia and white matter edema
280,http://purl.obolibrary.org/obo/MONDO_0800448,leukoencephalopathy with vanishing white matter
14,http://purl.obolibrary.org/obo/MONDO_0014464,progressive encephalopathy with leukodystrophy due to DECR deficiency
14,http://purl.obolibrary.org/obo/MONDO_0014506,hypomyelinating leukodystrophy 9
14,http://purl.obolibrary.org/obo/MONDO_0015349,progressive cavitating leukoencephalopathy
14,http://purl.obolibrary.org/obo/MONDO_0033043,"spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy"
14,http://purl.obolibrary.org/obo/MONDO_0034143,early-onset calcifying leukoencephalopathy-skeletal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0044642,c11orf73-related autosomal recessive hypomyelinating leukodystrophy
14,http://purl.obolibrary.org/obo/MONDO_0044718,alkaline ceramidase 3 deficiency
70,http://purl.obolibrary.org/obo/MONDO_0100605,POLR-related leukodystrophy
14,http://purl.obolibrary.org/obo/MONDO_0958094,adult-onset progressive leukoencephalopathy-early-onset deafness
28,http://purl.obolibrary.org/obo/MONDO_0008767,neuronal ceroid lipofuscinosis 3
14,http://purl.obolibrary.org/obo/MONDO_0008768,"ceroid lipofuscinosis, neuronal, 6B (Kufs type)"
42,http://purl.obolibrary.org/obo/MONDO_0008769,neuronal ceroid lipofuscinosis 2
56,http://purl.obolibrary.org/obo/MONDO_0009744,neuronal ceroid lipofuscinosis 1
42,http://purl.obolibrary.org/obo/MONDO_0009745,neuronal ceroid lipofuscinosis 5
28,http://purl.obolibrary.org/obo/MONDO_0010830,neuronal ceroid lipofuscinosis 8
28,http://purl.obolibrary.org/obo/MONDO_0011144,"ceroid lipofuscinosis, neuronal, 6A"
42,http://purl.obolibrary.org/obo/MONDO_0012414,neuronal ceroid lipofuscinosis 10
14,http://purl.obolibrary.org/obo/MONDO_0012588,neuronal ceroid lipofuscinosis 7
14,http://purl.obolibrary.org/obo/MONDO_0010099,Tay-Sachs disease AB variant
14,http://purl.obolibrary.org/obo/MONDO_0020781,"encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1"
14,http://purl.obolibrary.org/obo/MONDO_0007163,episodic ataxia type 2
14,http://purl.obolibrary.org/obo/MONDO_0008457,spinocerebellar ataxia type 6
630,http://purl.obolibrary.org/obo/MONDO_0015802,autosomal dominant non-syndromic intellectual disability
14,http://purl.obolibrary.org/obo/MONDO_0012960,"intellectual disability, autosomal dominant 5"
14,http://purl.obolibrary.org/obo/MONDO_0013509,"intellectual disability, autosomal dominant 6"
14,http://purl.obolibrary.org/obo/MONDO_0014699,"intellectual disability, autosomal dominant 40"
14,http://purl.obolibrary.org/obo/MONDO_0014855,"intellectual disability, autosomal dominant 42"
14,http://purl.obolibrary.org/obo/MONDO_0957397,"intellectual developmental disorder, autosomal dominant 72"
14,http://purl.obolibrary.org/obo/MONDO_0012812,"developmental and epileptic encephalopathy, 4"
14,http://purl.obolibrary.org/obo/MONDO_0100455,neonatal-onset developmental and epileptic encephalopathy
14,http://purl.obolibrary.org/obo/MONDO_0013387,"developmental and epileptic encephalopathy, 7"
14,http://purl.obolibrary.org/obo/MONDO_0013784,neonatal-onset encephalopathy with rigidity and seizures
14,http://purl.obolibrary.org/obo/MONDO_0032678,"developmental and epileptic encephalopathy, 71"
14,http://purl.obolibrary.org/obo/MONDO_0012735,Temple-Baraitser syndrome
28,http://purl.obolibrary.org/obo/MONDO_1060139,GRIN2A-related complex neurodevelopmental disorder
14,http://purl.obolibrary.org/obo/MONDO_0700350,GRIN2B-related complex neurodevelopmental disorder
462,http://purl.obolibrary.org/obo/MONDO_0019181,non-syndromic X-linked intellectual disability
854,http://purl.obolibrary.org/obo/MONDO_0019502,autosomal recessive non-syndromic intellectual disability
14,http://purl.obolibrary.org/obo/MONDO_0016202,autosomal dominant rhegmatogenous retinal detachment
70,http://purl.obolibrary.org/obo/MONDO_0000390,vitelliform macular dystrophy
70,http://purl.obolibrary.org/obo/MONDO_0000455,cone dystrophy
280,http://purl.obolibrary.org/obo/MONDO_0016420,familial flecked retinopathy
14,http://purl.obolibrary.org/obo/MONDO_0031166,"macular dystrophy, retinal"
14,http://purl.obolibrary.org/obo/MONDO_0007934,benign concentric annular macular dystrophy
14,http://purl.obolibrary.org/obo/MONDO_0009020,macular corneal dystrophy
14,http://purl.obolibrary.org/obo/MONDO_0009548,renal hypomagnesemia 5 with ocular involvement
84,http://purl.obolibrary.org/obo/MONDO_0018973,patterned dystrophy of the retinal pigment epithelium
14,http://purl.obolibrary.org/obo/MONDO_0013316,occult macular dystrophy
98,http://purl.obolibrary.org/obo/MONDO_0007639,fundus albipunctatus
14,http://purl.obolibrary.org/obo/MONDO_0011838,Bothnia retinal dystrophy
14,http://purl.obolibrary.org/obo/MONDO_0007931,vitelliform macular dystrophy 2
56,http://purl.obolibrary.org/obo/MONDO_0009549,severe early-childhood-onset retinal dystrophy
14,http://purl.obolibrary.org/obo/MONDO_0012177,posterior column ataxia-retinitis pigmentosa syndrome
14,http://purl.obolibrary.org/obo/MONDO_0012475,cone dystrophy with supernormal rod response
14,http://purl.obolibrary.org/obo/MONDO_0012733,autosomal recessive bestrophinopathy
14,http://purl.obolibrary.org/obo/MONDO_1040053,PROM1-related dominant retinopathy
28,http://purl.obolibrary.org/obo/MONDO_0000828,juvenile-onset Parkinson disease
14,http://purl.obolibrary.org/obo/MONDO_0013060,autosomal recessive Parkinson disease 14
126,http://purl.obolibrary.org/obo/MONDO_0800487,variable-age onset idiopathic generalized epilepsy syndrome
70,http://purl.obolibrary.org/obo/MONDO_0800499,childhood-onset idiopathic generalized epilepsy syndrome
14,http://purl.obolibrary.org/obo/MONDO_0015033,"ABeta amyloidosis, dutch type"
14,http://purl.obolibrary.org/obo/MONDO_0017945,ABetaL34V amyloidosis
14,http://purl.obolibrary.org/obo/MONDO_0017946,"ABeta amyloidosis, Iowa type"
14,http://purl.obolibrary.org/obo/MONDO_0017947,"ABeta amyloidosis, Italian type"
14,http://purl.obolibrary.org/obo/MONDO_0017948,ABetaA21G amyloidosis
14,http://purl.obolibrary.org/obo/MONDO_0017949,"ABeta amyloidosis, Arctic type"
14,http://purl.obolibrary.org/obo/MONDO_0007740,Wagner disease
14,http://purl.obolibrary.org/obo/MONDO_0700240,BEST1-related vitreoretinochoroidopathy
14,http://purl.obolibrary.org/obo/MONDO_0008663,snowflake vitreoretinal degeneration
28,http://purl.obolibrary.org/obo/MONDO_0800166,Knobloch syndrome
14,http://purl.obolibrary.org/obo/MONDO_0100288,enhanced S-cone syndrome
14,http://purl.obolibrary.org/obo/MONDO_0008047,episodic ataxia type 1
14,http://purl.obolibrary.org/obo/MONDO_0012982,episodic ataxia type 6
14,http://purl.obolibrary.org/obo/MONDO_0013464,episodic ataxia type 5
14,http://purl.obolibrary.org/obo/MONDO_0017846,autosomal dominant spastic ataxia
84,http://purl.obolibrary.org/obo/MONDO_0017847,autosomal recessive spastic ataxia
56,http://purl.obolibrary.org/obo/MONDO_0000476,generalized dystonia
98,http://purl.obolibrary.org/obo/MONDO_0015990,"focal, segmental or multifocal dystonia"
56,http://purl.obolibrary.org/obo/MONDO_0000903,myoclonus-dystonia syndrome
14,http://purl.obolibrary.org/obo/MONDO_0010747,X-linked dystonia-parkinsonism
126,http://purl.obolibrary.org/obo/MONDO_0016058,paroxysmal dystonia
14,http://purl.obolibrary.org/obo/MONDO_0012789,dystonia 16
14,http://purl.obolibrary.org/obo/MONDO_0018226,infantile epileptic-dyskinetic encephalopathy
28,http://purl.obolibrary.org/obo/MONDO_0000128,giant axonal neuropathy
1022,http://purl.obolibrary.org/obo/MONDO_0015626,Charcot-Marie-Tooth disease
14,http://purl.obolibrary.org/obo/MONDO_0008087,hereditary neuropathy with liability to pressure palsies
70,http://purl.obolibrary.org/obo/MONDO_0015358,hereditary motor and sensory neuropathy
322,http://purl.obolibrary.org/obo/MONDO_0015364,hereditary sensory and autonomic neuropathy
14,http://purl.obolibrary.org/obo/MONDO_0009353,homocystinuria due to methylene tetrahydrofolate reductase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0009665,biotinidase deficiency
196,http://purl.obolibrary.org/obo/MONDO_0019079,proximal spinal muscular atrophy
14,http://purl.obolibrary.org/obo/MONDO_0009897,adult polyglucosan body disease
14,http://purl.obolibrary.org/obo/MONDO_0010184,methylmalonic aciduria and homocystinuria type cblC
28,http://purl.obolibrary.org/obo/MONDO_0011468,"hereditary motor and sensory neuropathy, Okinawa type"
14,http://purl.obolibrary.org/obo/MONDO_0011801,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1"
14,http://purl.obolibrary.org/obo/MONDO_0013382,progressive demyelinating neuropathy with bilateral striatal necrosis
14,http://purl.obolibrary.org/obo/MONDO_0015351,neuropathy with hearing impairment
28,http://purl.obolibrary.org/obo/MONDO_0018996,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2"
14,http://purl.obolibrary.org/obo/MONDO_0024457,neurodegeneration with brain iron accumulation 2A
1078,http://purl.obolibrary.org/obo/MONDO_0016106,progressive muscular dystrophy
434,http://purl.obolibrary.org/obo/MONDO_0018949,distal myopathy
42,http://purl.obolibrary.org/obo/MONDO_0700285,DMD-related muscular dystrophy
28,http://purl.obolibrary.org/obo/MONDO_0100228,LAMA2-related muscular dystrophy
14,http://purl.obolibrary.org/obo/MONDO_0008083,"ceroid lipofuscinosis, neuronal, 4 (Kufs type)"
14,http://purl.obolibrary.org/obo/MONDO_0013866,neuronal ceroid lipofuscinosis 11
14,http://purl.obolibrary.org/obo/MONDO_0014147,neuronal ceroid lipofuscinosis 13
14,http://purl.obolibrary.org/obo/MONDO_0979342,adult neuronal ceroid lipofuscinosis 1
14,http://purl.obolibrary.org/obo/MONDO_0979350,adult neuronal ceroid lipofuscinosis 5
14,http://purl.obolibrary.org/obo/MONDO_0017809,parkinsonism due to ATP13A2 deficiency
14,http://purl.obolibrary.org/obo/MONDO_0979341,juvenile neuronal ceroid lipofuscinosis 1
14,http://purl.obolibrary.org/obo/MONDO_0979345,juvenile neuronal ceroid lipofuscinosis 2
14,http://purl.obolibrary.org/obo/MONDO_0979346,juvenile neuronal ceroid lipofuscinosis 3
14,http://purl.obolibrary.org/obo/MONDO_0979349,juvenile neuronal ceroid lipofuscinosis 5
14,http://purl.obolibrary.org/obo/MONDO_0979368,juvenile neuronal ceroid lipofuscinosis 6
14,http://purl.obolibrary.org/obo/MONDO_0979373,juvenile neuronal ceroid lipofuscinosis 10
14,http://purl.obolibrary.org/obo/MONDO_0979339,infantile neuronal ceroid lipofuscinosis 1
14,http://purl.obolibrary.org/obo/MONDO_0979343,infantile neuronal ceroid lipofuscinosis 2
14,http://purl.obolibrary.org/obo/MONDO_0019398,desmin-related myopathy with Mallory body-like inclusions
14,http://purl.obolibrary.org/obo/MONDO_0017830,severe Canavan disease
14,http://purl.obolibrary.org/obo/MONDO_0017831,mild Canavan disease
42,http://purl.obolibrary.org/obo/MONDO_0000477,focal dystonia
28,http://purl.obolibrary.org/obo/MONDO_0000478,multifocal dystonia
14,http://purl.obolibrary.org/obo/MONDO_0000479,segmental dystonia
14,http://purl.obolibrary.org/obo/MONDO_0016304,classic pantothenate kinase-associated neurodegeneration
14,http://purl.obolibrary.org/obo/MONDO_0016305,atypical pantothenate kinase-associated neurodegeneration
14,http://purl.obolibrary.org/obo/MONDO_0021374,neoplasm of cerebral hemisphere
378,http://purl.obolibrary.org/obo/MONDO_0001657,brain cancer
28,http://purl.obolibrary.org/obo/MONDO_0021451,benign neoplasm of brain
28,http://purl.obolibrary.org/obo/MONDO_0016717,choroid plexus neoplasm
28,http://purl.obolibrary.org/obo/MONDO_0002913,cerebellar neoplasm
266,http://purl.obolibrary.org/obo/MONDO_0006799,hypothalamic neoplasm
14,http://purl.obolibrary.org/obo/MONDO_0003766,thalamic cancer
266,http://purl.obolibrary.org/obo/MONDO_0002150,hypothalamic disorder
84,http://purl.obolibrary.org/obo/MONDO_0100033,metabolic epilepsy
2814,http://purl.obolibrary.org/obo/MONDO_0015650,epilepsy syndrome
14,http://purl.obolibrary.org/obo/MONDO_0017768,reflex epilepsy
266,http://purl.obolibrary.org/obo/MONDO_0005384,focal epilepsy
336,http://purl.obolibrary.org/obo/MONDO_0015653,monogenic epilepsy
392,http://purl.obolibrary.org/obo/MONDO_0100574,generalized epilepsy
518,http://purl.obolibrary.org/obo/MONDO_0021095,parkinsonian disorder
14,http://purl.obolibrary.org/obo/MONDO_0005357,Creutzfeldt Jacob disease
70,http://purl.obolibrary.org/obo/MONDO_0017410,porencephaly
14,http://purl.obolibrary.org/obo/MONDO_0005033,ganglioneuroma
14,http://purl.obolibrary.org/obo/MONDO_0000640,central nervous system primitive neuroectodermal neoplasm
42,http://purl.obolibrary.org/obo/MONDO_0002217,central nervous system sarcoma
14,http://purl.obolibrary.org/obo/MONDO_0002999,central nervous system germinoma
490,http://purl.obolibrary.org/obo/MONDO_0100342,malignant glioma
154,http://purl.obolibrary.org/obo/MONDO_0016642,meningioma
70,http://purl.obolibrary.org/obo/MONDO_0016995,familial multiple meningioma
56,http://purl.obolibrary.org/obo/MONDO_0000396,spastic cerebral palsy
42,http://purl.obolibrary.org/obo/MONDO_0018324,adult-onset myasthenia gravis
14,http://purl.obolibrary.org/obo/MONDO_0011534,Charcot-Marie-Tooth disease type 4G
14,http://purl.obolibrary.org/obo/MONDO_0011633,Charcot-Marie-Tooth disease axonal type 2C
14,http://purl.obolibrary.org/obo/MONDO_0017362,neuralgic amyotrophy
14,http://purl.obolibrary.org/obo/MONDO_0018271,peripheral primitive neuroectodermal tumor
28,http://purl.obolibrary.org/obo/MONDO_0016751,malignant perineurioma
56,http://purl.obolibrary.org/obo/MONDO_0002546,schwannoma
56,http://purl.obolibrary.org/obo/MONDO_0004338,retinal cell cancer
112,http://purl.obolibrary.org/obo/MONDO_0006316,neuroblastic tumor
504,http://purl.obolibrary.org/obo/MONDO_0021636,astrocytic tumor
294,http://purl.obolibrary.org/obo/MONDO_0021637,low grade glioma
42,http://purl.obolibrary.org/obo/MONDO_0003266,ependymal tumor
28,http://purl.obolibrary.org/obo/MONDO_0003268,mixed glioma
28,http://purl.obolibrary.org/obo/MONDO_0016757,malignant triton tumor
28,http://purl.obolibrary.org/obo/MONDO_0011224,monomelic amyotrophy
280,http://purl.obolibrary.org/obo/MONDO_0800491,early-infantile DEE
14,http://purl.obolibrary.org/obo/MONDO_0014021,familial episodic pain syndrome with predominantly upper body involvement
42,http://purl.obolibrary.org/obo/MONDO_1040041,FZD4-related exudative vitreoretinopathy
14,http://purl.obolibrary.org/obo/MONDO_0700228,LRP5-related exudative vitreoretinopathy
42,http://purl.obolibrary.org/obo/MONDO_0002175,degeneration of macula and posterior pole
14,http://purl.obolibrary.org/obo/MONDO_0020381,patterned macular dystrophy
126,http://purl.obolibrary.org/obo/MONDO_0019353,Stargardt disease
140,http://purl.obolibrary.org/obo/MONDO_0006693,cerebral arterial disease
14,http://purl.obolibrary.org/obo/MONDO_0003428,brain hemangioma
56,http://purl.obolibrary.org/obo/MONDO_0018925,familial or sporadic hemiplegic migraine
28,http://purl.obolibrary.org/obo/MONDO_0017110,isolated Dandy-Walker malformation with hydrocephalus
42,http://purl.obolibrary.org/obo/MONDO_0017111,isolated Dandy-Walker malformation without hydrocephalus
14,http://purl.obolibrary.org/obo/MONDO_0971062,developmental delay-language impairment-dopa responsive dystonia-parkinsonism syndrome due to a NR4A2 point mutation
56,http://purl.obolibrary.org/obo/MONDO_0958356,primary central precocious puberty in male
28,http://purl.obolibrary.org/obo/MONDO_0018065,isolated trigonocephaly
28,http://purl.obolibrary.org/obo/MONDO_0019797,acrodysostosis
14,http://purl.obolibrary.org/obo/MONDO_0010144,tibial hemimelia
28,http://purl.obolibrary.org/obo/MONDO_0019671,radial hemimelia
14,http://purl.obolibrary.org/obo/MONDO_0007167,atelosteogenesis type I
14,http://purl.obolibrary.org/obo/MONDO_0007168,atelosteogenesis type III
28,http://purl.obolibrary.org/obo/MONDO_0008703,acromesomelic dysplasia 2A
14,http://purl.obolibrary.org/obo/MONDO_0008717,"acromesomelic dysplasia 2C, Hunter-Thompson type"
14,http://purl.obolibrary.org/obo/MONDO_0011275,"acromesomelic dysplasia 1, Maroteaux type"
14,http://purl.obolibrary.org/obo/MONDO_0007232,autosomal dominant brachyolmia
14,http://purl.obolibrary.org/obo/MONDO_0018662,autosomal recessive brachyolmia
14,http://purl.obolibrary.org/obo/MONDO_0008970,chondrodysplasia Blomstrand type
14,http://purl.obolibrary.org/obo/MONDO_0009821,lethal osteosclerotic bone dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0011217,desmosterolosis
14,http://purl.obolibrary.org/obo/MONDO_0007561,multiple epiphyseal dysplasia type 1
14,http://purl.obolibrary.org/obo/MONDO_0011765,multiple epiphyseal dysplasia type 5
14,http://purl.obolibrary.org/obo/MONDO_0054680,"epiphyseal dysplasia, multiple, 7"
84,http://purl.obolibrary.org/obo/MONDO_0100602,COL2A1-related spondyloepiphyseal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0007726,"hip dysplasia, Beukes type"
14,http://purl.obolibrary.org/obo/MONDO_0007986,metatropic dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0019667,spondyloepiphyseal dysplasia tarda
42,http://purl.obolibrary.org/obo/MONDO_0008975,otospondylomegaepiphyseal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0008827,progressive pseudorheumatoid arthropathy of childhood
14,http://purl.obolibrary.org/obo/MONDO_0010248,X-linked spondyloepimetaphyseal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0011018,brachyolmia-amelogenesis imperfecta syndrome
42,http://purl.obolibrary.org/obo/MONDO_0011773,anauxetic dysplasia
28,http://purl.obolibrary.org/obo/MONDO_0015799,Smith-McCort dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0013228,spondylo-megaepiphyseal-metaphyseal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0013870,TMEM165-congenital disorder of glycosylation
14,http://purl.obolibrary.org/obo/MONDO_0014061,Steel syndrome
14,http://purl.obolibrary.org/obo/MONDO_0014748,progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome
14,http://purl.obolibrary.org/obo/MONDO_0850099,MIR140-related spondyloepiphyseal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0009588,Langer mesomelic dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0008473,"spondyloepimetaphyseal dysplasia, Maroteaux type"
14,http://purl.obolibrary.org/obo/MONDO_0010068,"spondyloepimetaphyseal dysplasia, sponastrime type"
42,http://purl.obolibrary.org/obo/MONDO_0019675,spondyloepimetaphyseal dysplasia with joint laxity
14,http://purl.obolibrary.org/obo/MONDO_0010077,spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome
14,http://purl.obolibrary.org/obo/MONDO_0010275,"spondyloepimetaphyseal dysplasia, Bieganski type"
14,http://purl.obolibrary.org/obo/MONDO_0011198,"spondyloepimetaphyseal dysplasia, Missouri type"
14,http://purl.obolibrary.org/obo/MONDO_0011252,"spondyloepimetaphyseal dysplasia, Shohat type"
14,http://purl.obolibrary.org/obo/MONDO_0012108,"spondyloepimetaphyseal dysplasia, matrilin-3 type"
14,http://purl.obolibrary.org/obo/MONDO_0012495,"spondyloepimetaphyseal dysplasia, Genevieve type"
14,http://purl.obolibrary.org/obo/MONDO_0018254,"spondyloepimetaphyseal dysplasia, Isidor type"
14,http://purl.obolibrary.org/obo/MONDO_0008547,thanatophoric dysplasia type 2
14,http://purl.obolibrary.org/obo/MONDO_0008546,thanatophoric dysplasia type 1
14,http://purl.obolibrary.org/obo/MONDO_0008701,achondrogenesis type IA
630,http://purl.obolibrary.org/obo/MONDO_0800064,osteogenesis imperfecta and a reduction of bone mineral density.
42,http://purl.obolibrary.org/obo/MONDO_0017791,high bone mass osteogenesis imperfecta
42,http://purl.obolibrary.org/obo/MONDO_0007958,familial medullary thyroid carcinoma
14,http://purl.obolibrary.org/obo/MONDO_0008234,multiple endocrine neoplasia type 2A
126,http://purl.obolibrary.org/obo/MONDO_0017415,multiple pterygium syndrome
28,http://purl.obolibrary.org/obo/MONDO_0015579,Hb Bart's hydrops fetalis
28,http://purl.obolibrary.org/obo/MONDO_0017393,blepharophimosis - intellectual disability syndrome
14,http://purl.obolibrary.org/obo/MONDO_0008879,Bowen-Conradi syndrome
14,http://purl.obolibrary.org/obo/MONDO_0010428,chromosome Xp11.23-p11.22 duplication syndrome
14,http://purl.obolibrary.org/obo/MONDO_0011049,Fine-Lubinsky syndrome
126,http://purl.obolibrary.org/obo/MONDO_0016779,multiple congenital anomalies due to 14q32.2 maternally expressed gene defect
14,http://purl.obolibrary.org/obo/MONDO_0013169,chromosome 5p13 duplication syndrome
28,http://purl.obolibrary.org/obo/MONDO_0013182,chromosome 17p13.3 duplication syndrome
14,http://purl.obolibrary.org/obo/MONDO_0014298,chromosome 5q12 deletion syndrome
